,datum,M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,Year,Month,Hour,Weekday Name
1815,12/22/2018,8.34,3.34,4.5,43.4,3.0,1.0,0.0,0.0,2018,12,276,Saturday
1816,12/23/2018,12.33,6.406,2.3,47.7,8.0,0.0,13.0,4.0,2018,12,276,Sunday
1817,12/24/2018,8.67,4.35,1.0,32.0,20.0,0.0,8.0,1.0,2018,12,276,Monday
1818,12/25/2018,8.0,6.076,5.1,42.6,9.0,3.0,21.0,2.0,2018,12,276,Tuesday
1819,12/26/2018,1.0,0.66,2.15,50.0,8.0,1.0,13.0,2.0,2018,12,276,Wednesday
1820,12/27/2018,3.68,3.01,3.05,40.6,8.0,0.0,7.0,0.0,2018,12,276,Thursday
1821,12/28/2018,11.67,5.845,1.0,56.4,11.0,6.0,9.0,0.0,2018,12,276,Friday
1822,12/29/2018,6.68,5.611,1.0,68.35,5.0,0.0,7.0,2.0,2018,12,276,Saturday
1823,12/30/2018,5.33,7.593,5.0,59.9,6.0,0.0,31.0,3.3,2018,12,276,Sunday
1824,12/31/2018,8.0,4.66,5.2,44.5,10.0,0.0,6.0,4.0,2018,12,276,Monday
1825,1/1/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,1,276,Tuesday
1826,1/2/2019,5.33,4.397,4.15,36.8,4.0,0.0,9.0,2.0,2019,1,276,Wednesday
1827,1/3/2019,4.33,4.836,6.25,42.4,6.0,0.0,9.0,0.0,2019,1,276,Thursday
1828,1/4/2019,7.0,3.67,2.6,55.8,10.0,0.0,0.0,1.0,2019,1,276,Friday
1829,1/5/2019,8.01,3.69,3.1,62.75,10.0,0.0,30.0,1.0,2019,1,276,Saturday
1830,1/6/2019,8.33,10.01,2.25,47.4,11.0,2.0,0.0,3.0,2019,1,276,Sunday
1831,1/7/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,1,276,Monday
1832,1/8/2019,4.34,3.32,0.0,41.8,6.0,0.0,10.0,2.0,2019,1,276,Tuesday
1833,1/9/2019,3.0,1.33,2.0,64.8,24.0,3.0,10.0,1.0,2019,1,276,Wednesday
1834,1/10/2019,8.0,3.58,5.6,39.1,12.0,2.0,13.0,1.0,2019,1,276,Thursday
1835,1/11/2019,5.33,7.34,3.0,61.6,12.0,0.0,6.0,0.0,2019,1,276,Friday
1836,1/12/2019,6.66,7.02,5.0,74.5,21.2,0.0,10.0,0.0,2019,1,276,Saturday
1837,1/13/2019,8.33,5.814,4.6,73.0,4.0,1.0,1.0,2.0,2019,1,276,Sunday
1838,1/14/2019,9.0,9.7,3.0,51.0,10.0,0.0,18.0,0.0,2019,1,276,Monday
1839,1/15/2019,4.33,4.33,3.65,30.4,9.0,0.0,19.0,1.0,2019,1,276,Tuesday
1840,1/16/2019,7.5,5.066,6.0,48.8,12.0,0.0,17.0,5.0,2019,1,276,Wednesday
1841,1/17/2019,5.34,3.68,3.7,55.6,10.0,3.0,8.0,1.0,2019,1,276,Thursday
1842,1/18/2019,6.33,6.439,4.0,27.8,13.0,0.0,24.0,2.0,2019,1,276,Friday
1843,1/19/2019,7.02,8.391,5.5,77.4,9.0,0.0,1.0,3.0,2019,1,276,Saturday
1844,1/20/2019,11.67,14.463,2.1,93.05,6.0,0.0,34.0,1.0,2019,1,276,Sunday
1845,1/21/2019,4.34,5.825,0.0,67.15,11.0,0.0,31.0,0.0,2019,1,276,Monday
1846,1/22/2019,6.83,7.076,1.0,74.9,13.0,1.0,7.0,0.0,2019,1,276,Tuesday
1847,1/23/2019,3.33,8.463,7.1,58.4,4.0,0.0,23.0,2.0,2019,1,276,Wednesday
1848,1/24/2019,4.0,4.495,6.0,47.3,7.0,4.0,2.0,3.0,2019,1,276,Thursday
1849,1/25/2019,2.33,7.18,4.0,32.65,11.0,2.0,11.0,1.0,2019,1,276,Friday
1850,1/26/2019,7.0,8.459,2.4,97.8,11.0,1.0,13.0,1.0,2019,1,276,Saturday
1851,1/27/2019,10.52,11.745,2.0,100.1,12.0,1.0,6.0,2.0,2019,1,276,Sunday
1852,1/28/2019,8.5,7.109,3.0,45.0,11.0,0.0,28.0,3.0,2019,1,276,Monday
1853,1/29/2019,5.0,5.0,3.45,38.8,10.0,2.0,15.0,0.0,2019,1,276,Tuesday
1854,1/30/2019,6.33,5.713,2.25,52.312,8.0,0.0,11.0,1.3,2019,1,276,Wednesday
1855,1/31/2019,1.67,11.505,2.0,62.2,8.0,1.0,20.0,2.0,2019,1,276,Thursday
1856,2/1/2019,11.34,1.726,8.0,38.9,9.0,0.0,7.0,3.0,2019,2,276,Friday
1857,2/2/2019,13.34,12.706,6.2,64.262,8.0,1.0,45.0,0.0,2019,2,276,Saturday
1858,2/3/2019,6.0,9.812,5.75,47.088,10.0,1.0,5.0,4.4,2019,2,276,Sunday
1859,2/4/2019,6.33,6.68,3.0,47.0,5.0,1.0,12.0,2.0,2019,2,276,Monday
1860,2/5/2019,5.33,10.386,3.65,33.8,2.0,0.0,1.0,4.0,2019,2,276,Tuesday
1861,2/6/2019,6.34,4.178,2.2,29.0,4.0,0.0,4.0,1.5,2019,2,276,Wednesday
1862,2/7/2019,2.33,5.132,4.5,42.6,11.0,0.0,22.0,1.0,2019,2,276,Thursday
1863,2/8/2019,2.0,6.373,7.0,50.2,9.0,3.0,12.0,5.0,2019,2,276,Friday
1864,2/9/2019,6.68,7.383,5.0,51.65,10.0,0.0,11.0,1.0,2019,2,276,Saturday
1865,2/10/2019,3.34,7.119,3.35,43.2,9.0,0.0,0.0,1.2,2019,2,276,Sunday
1866,2/11/2019,8.0,7.469,6.15,30.0,10.0,0.0,5.0,3.0,2019,2,276,Monday
1867,2/12/2019,6.66,3.34,0.0,34.6,8.2,0.0,6.0,0.5,2019,2,276,Tuesday
1868,2/13/2019,4.0,4.01,1.0,27.2,16.0,0.0,8.0,2.0,2019,2,276,Wednesday
1869,2/14/2019,2.33,6.517,3.15,54.5,9.0,0.0,7.0,3.0,2019,2,276,Thursday
1870,2/15/2019,5.34,5.0,12.5,52.05,16.0,0.0,3.0,2.0,2019,2,276,Friday
1871,2/16/2019,6.34,6.02,5.0,36.4,8.0,0.0,6.0,3.0,2019,2,276,Saturday
1872,2/17/2019,2.34,4.416,4.0,15.162,11.2,0.0,0.0,3.1,2019,2,276,Sunday
1873,2/18/2019,3.34,2.076,3.6,27.4,7.0,0.0,10.0,0.0,2019,2,276,Monday
1874,2/19/2019,3.33,4.33,1.5,27.4,15.0,2.0,6.0,3.0,2019,2,276,Tuesday
1875,2/20/2019,2.34,4.779,3.3,30.6,14.0,0.0,7.0,3.0,2019,2,276,Wednesday
1876,2/21/2019,1.66,5.0,2.1,45.4,15.0,1.0,5.0,2.0,2019,2,276,Thursday
1877,2/22/2019,2.33,2.0,1.2,16.0,5.0,0.0,1.0,2.0,2019,2,276,Friday
1878,2/23/2019,5.01,2.44,3.2,38.2,13.0,0.0,0.0,1.3,2019,2,276,Saturday
1879,2/24/2019,4.34,4.01,1.5,19.0,2.0,0.0,2.0,2.0,2019,2,276,Sunday
1880,2/25/2019,5.34,1.423,3.0,25.2,4.0,2.0,2.0,3.0,2019,2,276,Monday
1881,2/26/2019,2.33,3.83,5.15,27.0,8.0,0.0,3.0,3.0,2019,2,276,Tuesday
1882,2/27/2019,5.0,0.67,1.2,13.4,9.0,0.0,1.0,7.5,2019,2,276,Wednesday
1883,2/28/2019,0.67,3.33,4.0,34.0,2.0,1.0,35.0,3.0,2019,2,276,Thursday
1884,3/1/2019,1.33,3.821,2.5,22.2,12.0,0.0,6.0,2.0,2019,3,276,Friday
1885,3/2/2019,4.01,1.33,4.0,46.0,9.0,3.0,0.0,5.0,2019,3,276,Saturday
1886,3/3/2019,8.0,4.01,1.0,20.0,5.0,0.0,10.0,0.4,2019,3,276,Sunday
1887,3/4/2019,5.33,2.67,7.0,41.0,3.0,0.0,5.0,2.0,2019,3,276,Monday
1888,3/5/2019,3.01,2.33,0.2,20.0,8.0,3.0,6.0,5.3,2019,3,276,Tuesday
1889,3/6/2019,0.34,1.396,0.7,31.0,17.0,1.0,5.0,3.0,2019,3,276,Wednesday
1890,3/7/2019,7.33,2.076,4.25,10.0,24.0,0.0,0.0,4.0,2019,3,276,Thursday
1891,3/8/2019,2.33,3.34,0.2,33.7,4.0,1.0,0.0,4.3,2019,3,276,Friday
1892,3/9/2019,6.34,1.67,4.0,45.2,11.0,0.0,7.0,5.0,2019,3,276,Saturday
1893,3/10/2019,5.83,3.087,5.35,51.0,5.0,0.0,3.0,9.0,2019,3,276,Sunday
1894,3/11/2019,14.66,3.67,2.5,26.4,10.0,3.0,11.0,3.0,2019,3,276,Monday
1895,3/12/2019,4.33,3.373,1.5,31.85,12.0,0.0,7.0,2.0,2019,3,276,Tuesday
1896,3/13/2019,2.67,4.34,6.0,22.0,10.0,0.0,8.0,4.0,2019,3,276,Wednesday
1897,3/14/2019,4.0,5.67,0.2,47.2,12.0,1.0,27.0,6.0,2019,3,276,Thursday
1898,3/15/2019,2.83,1.34,3.0,40.0,7.0,1.0,20.0,5.0,2019,3,276,Friday
1899,3/16/2019,8.34,0.837,5.0,29.0,9.0,0.0,5.0,7.0,2019,3,276,Saturday
1900,3/17/2019,6.68,3.723,2.0,55.0,6.0,0.0,10.0,5.0,2019,3,276,Sunday
1901,3/18/2019,2.33,0.835,2.1,23.0,11.0,0.0,1.0,9.0,2019,3,276,Monday
1902,3/19/2019,9.0,3.33,1.5,26.2,10.0,1.0,2.0,8.0,2019,3,276,Tuesday
1903,3/20/2019,5.67,2.0,2.0,28.9,8.2,0.0,19.0,5.0,2019,3,276,Wednesday
1904,3/21/2019,2.33,1.423,0.0,18.8,13.0,0.0,6.0,5.0,2019,3,276,Thursday
1905,3/22/2019,4.66,7.043,1.1,41.0,13.0,0.0,29.0,6.0,2019,3,276,Friday
1906,3/23/2019,6.0,3.36,4.25,15.5,7.0,0.0,1.0,5.0,2019,3,276,Saturday
1907,3/24/2019,6.0,2.67,3.0,43.2,6.2,1.0,16.0,10.0,2019,3,276,Sunday
1908,3/25/2019,4.84,4.523,6.0,27.0,11.0,1.0,6.0,6.0,2019,3,276,Monday
1909,3/26/2019,4.0,5.51,3.0,36.0,11.0,0.0,19.0,9.0,2019,3,276,Tuesday
1910,3/27/2019,6.34,7.769,3.0,25.6,12.0,1.0,0.0,9.0,2019,3,276,Wednesday
1911,3/28/2019,1.33,6.43,1.4,14.0,6.0,0.0,7.0,1.0,2019,3,276,Thursday
1912,3/29/2019,3.0,4.298,4.0,25.3,10.0,0.0,16.0,9.2,2019,3,276,Friday
1913,3/30/2019,4.66,10.68,1.1,18.0,11.0,1.0,0.0,6.1,2019,3,276,Saturday
1914,3/31/2019,7.0,4.564,1.5,27.0,8.0,1.0,5.0,9.2,2019,3,276,Sunday
1915,4/1/2019,3.01,1.703,3.0,34.65,12.0,0.0,5.0,5.0,2019,4,276,Monday
1916,4/2/2019,7.67,1.33,3.0,24.0,7.0,0.0,10.0,8.0,2019,4,276,Tuesday
1917,4/3/2019,5.33,5.099,1.5,18.3,12.0,0.0,4.0,9.3,2019,4,276,Wednesday
1918,4/4/2019,4.5,2.226,8.0,39.0,8.0,1.0,13.0,15.0,2019,4,276,Thursday
1919,4/5/2019,6.34,4.198,4.0,25.2,7.0,0.0,3.0,4.0,2019,4,276,Friday
1920,4/6/2019,3.34,6.01,3.0,13.2,13.0,0.0,16.0,9.3,2019,4,276,Saturday
1921,4/7/2019,6.0,5.119,4.0,19.0,3.0,0.0,0.0,7.0,2019,4,276,Sunday
1922,4/8/2019,5.0,4.35,3.3,10.0,8.2,0.0,4.0,3.0,2019,4,276,Monday
1923,4/9/2019,2.83,2.0,1.0,12.0,10.0,0.0,3.0,5.0,2019,4,276,Tuesday
1924,4/10/2019,2.34,2.746,2.0,34.0,16.2,3.0,9.0,8.0,2019,4,276,Wednesday
1925,4/11/2019,7.33,6.156,2.0,15.9,15.0,0.0,7.0,8.0,2019,4,276,Thursday
1926,4/12/2019,4.33,4.373,4.1,16.6,16.0,0.0,6.0,7.0,2019,4,276,Friday
1927,4/13/2019,4.5,4.134,1.1,14.0,4.0,0.0,6.0,4.0,2019,4,276,Saturday
1928,4/14/2019,4.0,4.406,1.0,23.0,3.0,1.0,7.0,5.5,2019,4,276,Sunday
1929,4/15/2019,4.66,6.0,5.3,8.8,17.0,2.0,3.0,5.0,2019,4,276,Monday
1930,4/16/2019,2.0,2.67,2.0,27.2,12.0,3.0,1.0,3.0,2019,4,276,Tuesday
1931,4/17/2019,7.0,4.0,1.25,13.5,11.0,1.0,24.0,5.0,2019,4,276,Wednesday
1932,4/18/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,4,276,Thursday
1933,4/19/2019,3.34,2.743,1.5,25.0,17.0,0.0,6.0,2.0,2019,4,276,Friday
1934,4/20/2019,9.0,3.769,1.5,22.4,12.0,3.0,0.0,6.0,2019,4,276,Saturday
1935,4/21/2019,3.84,4.845,3.0,21.0,11.0,0.0,2.0,12.2,2019,4,276,Sunday
1936,4/22/2019,8.67,1.66,4.5,51.0,12.0,0.0,31.0,9.0,2019,4,276,Monday
1937,4/23/2019,9.0,0.34,6.1,18.4,6.0,1.0,4.0,2.0,2019,4,276,Tuesday
1938,4/24/2019,2.34,4.747,3.0,39.1,13.0,3.0,12.0,2.0,2019,4,276,Wednesday
1939,4/25/2019,14.01,3.59,2.0,15.0,17.0,1.0,7.0,5.4,2019,4,276,Thursday
1940,4/26/2019,6.34,1.68,3.25,32.6,6.0,0.0,1.0,11.0,2019,4,276,Friday
1941,4/27/2019,17.34,2.497,3.1,25.2,13.0,1.0,7.0,7.0,2019,4,276,Saturday
1942,4/28/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,4,276,Sunday
1943,4/29/2019,5.33,6.367,2.6,27.6,5.0,0.0,0.0,3.0,2019,4,276,Monday
1944,4/30/2019,2.0,1.407,8.0,22.0,13.0,2.0,28.0,8.4,2019,4,276,Tuesday
1945,5/1/2019,2.34,4.02,1.0,8.0,1.0,0.0,1.0,3.0,2019,5,276,Wednesday
1946,5/2/2019,1.68,5.429,5.5,20.0,15.0,1.0,3.0,9.0,2019,5,276,Thursday
1947,5/3/2019,4.01,2.34,3.0,24.0,11.0,3.0,16.0,8.0,2019,5,276,Friday
1948,5/4/2019,9.0,5.43,4.25,25.0,5.0,1.0,16.0,9.0,2019,5,276,Saturday
1949,5/5/2019,7.0,2.42,4.2,31.0,2.0,0.0,0.0,5.0,2019,5,276,Sunday
1950,5/6/2019,4.68,0.066,2.0,23.0,11.0,2.0,9.0,3.0,2019,5,276,Monday
1951,5/7/2019,2.66,5.519,1.0,33.4,19.0,0.0,6.0,5.0,2019,5,276,Tuesday
1952,5/8/2019,9.0,4.033,3.0,13.0,15.0,2.0,20.0,0.0,2019,5,276,Wednesday
1953,5/9/2019,5.0,2.33,2.1,12.5,10.0,1.0,31.0,4.0,2019,5,276,Thursday
1954,5/10/2019,5.0,1.34,5.5,11.6,13.0,2.0,26.0,2.0,2019,5,276,Friday
1955,5/11/2019,5.34,5.0,5.5,16.8,9.0,0.0,12.0,5.0,2019,5,276,Saturday
1956,5/12/2019,4.67,1.68,3.1,38.8,2.0,1.0,19.0,5.0,2019,5,276,Sunday
1957,5/13/2019,5.0,4.527,2.0,26.2,11.0,0.0,11.0,3.0,2019,5,276,Monday
1958,5/14/2019,6.67,4.363,4.0,25.0,5.0,0.0,11.0,3.0,2019,5,276,Tuesday
1959,5/15/2019,4.0,1.066,4.15,28.4,7.0,0.0,5.0,3.0,2019,5,276,Wednesday
1960,5/16/2019,5.0,1.067,2.0,12.0,9.0,1.0,16.29166667,5.0,2019,5,276,Thursday
1961,5/17/2019,2.66,1.66,2.4,28.0,18.0,2.0,4.0,2.2,2019,5,276,Friday
1962,5/18/2019,10.0,0.34,5.1,14.0,9.0,2.0,5.0,3.0,2019,5,276,Saturday
1963,5/19/2019,6.67,5.0,4.0,26.4,9.0,0.0,9.0,4.2,2019,5,276,Sunday
1964,5/20/2019,3.67,6.396,5.0,21.3,11.0,4.0,13.0,5.0,2019,5,276,Monday
1965,5/21/2019,5.34,4.0,5.1,17.6,12.2,0.0,1.0,7.0,2019,5,276,Tuesday
1966,5/22/2019,8.16,2.836,3.15,28.2,8.0,0.0,9.0,5.0,2019,5,276,Wednesday
1967,5/23/2019,2.33,3.34,2.0,26.1,4.0,0.0,10.0,6.0,2019,5,276,Thursday
1968,5/24/2019,5.34,3.703,3.0,36.2,8.0,1.0,5.0,3.0,2019,5,276,Friday
1969,5/25/2019,11.0,3.34,4.1,35.0,4.0,0.0,16.0,2.0,2019,5,276,Saturday
1970,5/26/2019,6.33,5.31,2.0,30.0,2.6,0.0,11.0,6.0,2019,5,276,Sunday
1971,5/27/2019,4.67,0.67,1.2,19.0,8.0,0.0,0.0,2.0,2019,5,276,Monday
1972,5/28/2019,4.33,3.99,6.3,18.2,10.0,2.0,5.0,6.0,2019,5,276,Tuesday
1973,5/29/2019,5.5,2.34,4.05,15.0,10.0,1.0,0.0,3.0,2019,5,276,Wednesday
1974,5/30/2019,5.0,0.34,3.4,17.2,5.0,0.0,6.0,4.0,2019,5,276,Thursday
1975,5/31/2019,5.99,3.363,1.0,22.662,2.0,0.0,2.0,5.0,2019,5,276,Friday
1976,6/1/2019,3.0,1.34,6.0,21.4,1.0,0.0,8.0,4.0,2019,6,276,Saturday
1977,6/2/2019,4.0,2.66,3.05,28.0,4.0,1.0,6.0,4.0,2019,6,276,Sunday
1978,6/3/2019,0.33,2.505,4.0,15.4,4.0,0.0,5.0,10.0,2019,6,276,Monday
1979,6/4/2019,6.34,2.823,5.35,28.2,9.0,1.0,12.0,5.0,2019,6,276,Tuesday
1980,6/5/2019,5.0,1.77,2.1,26.1,7.0,0.0,1.0,2.0,2019,6,276,Wednesday
1981,6/6/2019,7.67,2.076,6.35,27.0,7.0,2.0,11.0,4.0,2019,6,276,Thursday
1982,6/7/2019,6.0,2.67,2.0,22.0,6.0,0.0,16.0,0.0,2019,6,276,Friday
1983,6/8/2019,3.0,3.66,1.0,22.4,12.0,0.0,0.0,2.1,2019,6,276,Saturday
1984,6/9/2019,9.33,1.033,8.0,16.5,7.0,4.0,0.0,5.0,2019,6,276,Sunday
1985,6/10/2019,3.0,1.34,2.0,15.0,7.0,0.0,6.0,12.0,2019,6,276,Monday
1986,6/11/2019,11.34,3.33,10.5,25.0,9.0,0.0,7.0,6.0,2019,6,276,Tuesday
1987,6/12/2019,8.0,3.406,1.0,16.2,11.0,0.0,1.0,7.0,2019,6,276,Wednesday
1988,6/13/2019,0.68,3.02,0.25,19.4,2.0,0.0,2.0,9.0,2019,6,276,Thursday
1989,6/14/2019,3.18,3.35,3.0,15.0,2.0,1.0,0.0,6.0,2019,6,276,Friday
1990,6/15/2019,7.0,3.463,5.0,15.0,13.0,0.0,7.0,8.0,2019,6,276,Saturday
1991,6/16/2019,4.0,5.35,3.0,18.0,2.0,0.0,0.0,9.0,2019,6,276,Sunday
1992,6/17/2019,6.66,4.66,3.0,18.0,6.0,0.0,2.0,2.34,2019,6,276,Monday
1993,6/18/2019,5.0,4.21,3.0,29.5,8.0,0.0,2.0,12.1,2019,6,276,Tuesday
1994,6/19/2019,3.67,3.033,3.0,18.0,6.0,1.0,2.0,5.5,2019,6,276,Wednesday
1995,6/20/2019,5.0,4.363,3.0,15.0,9.0,4.0,0.0,4.0,2019,6,276,Thursday
1996,6/21/2019,3.0,2.33,3.0,24.8,8.0,3.0,4.0,6.0,2019,6,276,Friday
1997,6/22/2019,3.0,4.0,0.0,25.0,11.0,2.0,12.0,5.0,2019,6,276,Saturday
1998,6/23/2019,9.33,4.792,5.5,18.2,1.0,0.0,10.0,1.0,2019,6,276,Sunday
1999,6/24/2019,10.0,4.68,3.1,19.0,9.0,3.0,3.0,7.0,2019,6,276,Monday
2000,6/25/2019,2.34,2.638,5.0,12.0,10.0,1.0,0.0,3.0,2019,6,276,Tuesday
2001,6/26/2019,2.0,3.44,1.0,11.6,5.0,1.0,0.0,5.0,2019,6,276,Wednesday
2002,6/27/2019,8.16,6.33,4.0,15.0,5.0,1.0,7.0,2.0,2019,6,276,Thursday
2003,6/28/2019,4.33,1.496,2.0,15.0,5.0,0.0,2.0,3.0,2019,6,276,Friday
2004,6/29/2019,1.18,5.7,5.0,18.3,2.0,0.0,5.0,2.0,2019,6,276,Saturday
2005,6/30/2019,6.0,6.159,0.0,40.0,5.0,0.0,11.0,5.0,2019,6,276,Sunday
2006,7/1/2019,5.33,2.0,1.0,14.0,7.0,0.0,8.0,4.0,2019,7,276,Monday
2007,7/2/2019,5.66,3.012,4.0,14.0,9.0,0.0,1.0,4.3,2019,7,276,Tuesday
2008,7/3/2019,4.0,2.849,4.0,30.05,9.0,0.0,1.0,4.0,2019,7,276,Wednesday
2009,7/4/2019,5.33,1.67,0.0,13.0,7.0,1.0,3.0,6.5,2019,7,276,Thursday
2010,7/5/2019,4.33,3.08,4.0,20.0,11.0,0.0,0.0,2.0,2019,7,276,Friday
2011,7/6/2019,4.34,1.703,3.0,16.0,2.0,0.0,1.0,3.0,2019,7,276,Saturday
2012,7/7/2019,5.66,6.463,3.0,25.0,2.0,0.0,3.0,5.0,2019,7,276,Sunday
2013,7/8/2019,6.0,4.373,2.0,21.4,9.2,1.0,4.0,4.0,2019,7,276,Monday
2014,7/9/2019,2.67,2.703,8.0,15.0,12.0,4.0,3.0,2.0,2019,7,276,Tuesday
2015,7/10/2019,10.0,5.67,5.0,19.6,10.2,0.0,1.0,4.0,2019,7,276,Wednesday
2016,7/11/2019,3.33,4.726,4.0,19.0,7.0,0.0,0.0,3.0,2019,7,276,Thursday
2017,7/12/2019,11.0,5.09,4.05,34.0,7.2,0.0,2.0,2.0,2019,7,276,Friday
2018,7/13/2019,5.0,3.417,1.0,17.6,5.0,3.0,0.0,5.0,2019,7,276,Saturday
2019,7/14/2019,6.0,5.34,4.0,23.0,3.0,0.0,5.0,1.0,2019,7,276,Sunday
2020,7/15/2019,7.33,1.67,4.55,24.0,6.0,1.0,0.0,7.0,2019,7,276,Monday
2021,7/16/2019,7.0,3.34,3.0,14.0,7.0,0.0,2.0,4.0,2019,7,276,Tuesday
2022,7/17/2019,3.99,0.157,2.5,26.0,7.0,1.0,0.0,2.0,2019,7,276,Wednesday
2023,7/18/2019,11.0,3.33,1.3,24.0,11.0,0.0,3.0,3.0,2019,7,276,Thursday
2024,7/19/2019,7.33,5.34,4.0,28.0,15.0,0.0,3.0,7.0,2019,7,276,Friday
2025,7/20/2019,4.34,4.449,1.0,17.2,4.0,0.0,6.0,2.0,2019,7,276,Saturday
2026,7/21/2019,6.34,0.363,1.1,16.0,5.0,0.0,1.0,3.0,2019,7,276,Sunday
2027,7/22/2019,1.0,2.66,2.0,14.25,10.0,0.0,0.0,6.0,2019,7,276,Monday
2028,7/23/2019,1.34,0.67,5.2,7.25,11.0,0.0,7.0,2.4,2019,7,276,Tuesday
2029,7/24/2019,8.0,3.769,2.0,30.875,19.0,0.0,2.0,1.0,2019,7,276,Wednesday
2030,7/25/2019,6.0,7.0,5.0,20.0,9.0,1.0,11.0,2.0,2019,7,276,Thursday
2031,7/26/2019,12.5,4.0,0.1,17.0,12.0,0.0,8.0,3.0,2019,7,276,Friday
2032,7/27/2019,3.34,0.0,1.0,22.0,6.0,3.0,2.0,3.4,2019,7,276,Saturday
2033,7/28/2019,4.34,1.34,4.0,13.0,3.0,1.0,0.0,0.6,2019,7,276,Sunday
2034,7/29/2019,9.0,4.33,2.0,25.45,12.0,0.0,1.0,2.0,2019,7,276,Monday
2035,7/30/2019,9.5,6.187,5.0,19.0,9.0,4.0,33.0,5.0,2019,7,276,Tuesday
2036,7/31/2019,0.0,2.84,2.0,21.0,4.0,0.0,4.0,2.0,2019,7,276,Wednesday
2037,8/1/2019,8.67,0.913,2.0,37.0,6.0,0.0,1.0,2.0,2019,8,276,Thursday
2038,8/2/2019,5.0,1.68,3.0,18.0,7.0,2.0,6.0,1.0,2019,8,276,Friday
2039,8/3/2019,5.34,4.68,2.3,12.0,6.0,5.0,1.0,3.4,2019,8,276,Saturday
2040,8/4/2019,6.5,2.67,5.0,24.0,10.0,0.0,2.0,4.3,2019,8,276,Sunday
2041,8/5/2019,4.0,1.0,4.3,6.0,7.0,1.0,5.0,0.0,2019,8,276,Monday
2042,8/6/2019,10.0,4.67,2.0,17.25,4.0,0.0,6.0,6.0,2019,8,276,Tuesday
2043,8/7/2019,6.0,1.759,2.0,9.0,7.0,0.0,21.0,3.0,2019,8,276,Wednesday
2044,8/8/2019,7.66,1.01,3.0,15.0,10.0,0.0,31.0,3.0,2019,8,276,Thursday
2045,8/9/2019,3.0,3.25,0.0,8.0,13.0,5.0,1.0,5.0,2019,8,276,Friday
2046,8/10/2019,3.33,0.68,6.0,15.0,11.0,0.0,0.0,0.0,2019,8,276,Saturday
2047,8/11/2019,7.0,6.85,4.0,16.0,5.0,2.0,2.0,3.0,2019,8,276,Sunday
2048,8/12/2019,8.33,4.496,1.0,36.0,11.0,1.0,5.0,3.5,2019,8,276,Monday
2049,8/13/2019,8.0,1.896,2.0,15.0,3.0,0.0,2.0,1.0,2019,8,276,Tuesday
2050,8/14/2019,4.34,0.67,3.1,20.0,6.0,0.0,0.0,3.0,2019,8,276,Wednesday
2051,8/15/2019,8.67,1.99,2.0,12.0,9.0,0.0,11.0,2.0,2019,8,276,Thursday
2052,8/16/2019,3.33,2.68,2.0,13.0,15.0,0.0,10.0,7.0,2019,8,276,Friday
2053,8/17/2019,7.67,4.531,2.45,18.0,5.0,1.0,0.0,2.5,2019,8,276,Saturday
2054,8/18/2019,4.84,2.846,1.0,11.0,4.0,0.0,7.0,4.0,2019,8,276,Sunday
2055,8/19/2019,3.68,3.67,4.0,9.0,11.0,2.0,0.0,4.0,2019,8,276,Monday
2056,8/20/2019,2.0,1.32,2.0,13.4,8.0,0.0,2.0,3.0,2019,8,276,Tuesday
2057,8/21/2019,4.34,4.0,0.0,19.45,10.0,0.0,5.0,3.0,2019,8,276,Wednesday
2058,8/22/2019,5.34,4.0,2.0,20.0,8.0,2.0,10.0,3.0,2019,8,276,Thursday
2059,8/23/2019,9.67,5.156,4.05,12.0,11.0,2.0,4.0,2.0,2019,8,276,Friday
2060,8/24/2019,13.84,6.02,3.0,24.6,9.0,0.0,0.0,5.5,2019,8,276,Saturday
2061,8/25/2019,3.0,3.35,2.0,17.0,4.0,0.0,3.0,0.0,2019,8,276,Sunday
2062,8/26/2019,2.67,2.373,3.0,18.0,11.0,0.0,3.0,3.0,2019,8,276,Monday
2063,8/27/2019,2.34,2.01,3.0,21.0,3.0,0.0,0.0,5.0,2019,8,276,Tuesday
2064,8/28/2019,3.33,1.427,5.0,10.0,6.0,1.0,0.0,2.0,2019,8,276,Wednesday
2065,8/29/2019,9.0,1.68,5.0,17.4,9.0,1.0,1.0,2.0,2019,8,276,Thursday
2066,8/30/2019,6.34,1.056,2.0,19.0,3.0,0.0,2.0,5.1,2019,8,276,Friday
2067,8/31/2019,4.68,3.936,2.0,15.0,5.0,1.0,4.0,6.0,2019,8,276,Saturday
2068,9/1/2019,2.0,4.36,5.0,17.0,8.2,1.0,5.0,4.0,2019,9,276,Sunday
2069,9/2/2019,5.33,2.087,2.5,18.0,7.0,0.0,1.0,9.0,2019,9,276,Monday
2070,9/3/2019,9.36,2.35,3.1,12.125,8.0,3.0,1.0,2.0,2019,9,276,Tuesday
2071,9/4/2019,2.0,0.373,2.15,29.23,7.0,0.0,3.0,3.0,2019,9,276,Wednesday
2072,9/5/2019,7.0,9.53,2.0,14.0,1.0,0.0,1.0,8.0,2019,9,276,Thursday
